id,scrape_id,last_scraped,host_id,host_name,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,accommodates,bathrooms,bedrooms,beds,price,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
8.52935E+17,2.02503E+13,3/16/25,482174715,Suite Life,10/4/22,within an hour,100%,61%,f,Waikiki,2049,2470,t,t,District 19,36.155507,-86.775692,Private room in resort,4,,,,,9/4/23,9/10/23,5,5,5,5,5,5,5,f,22,12,10,0,0.11
8.52935E+17,2.02503E+13,3/16/25,482174715,Suite Life,10/4/22,within an hour,100%,61%,f,Waikiki,2049,2470,t,t,District 19,36.155507,-86.775692,Private room in resort,4,,,,,,,,,,,,,,f,22,12,10,0,
8.52935E+17,2.02503E+13,3/16/25,482174715,Suite Life,10/4/22,within an hour,100%,61%,f,Waikiki,2049,2470,t,t,District 19,36.155507,-86.775692,Private room in resort,4,,,,,,,,,,,,,,f,22,12,10,0,
8.52935E+17,2.02503E+13,3/16/25,482174715,Suite Life,10/4/22,within an hour,100%,61%,f,Waikiki,2049,2470,t,t,District 19,36.155507,-86.775692,Private room in resort,4,,,,,10/30/23,11/8/23,5,5,5,5,5,5,5,f,22,12,10,0,0.12
8.52935E+17,2.02503E+13,3/16/25,482174715,Suite Life,10/4/22,within an hour,100%,61%,f,Waikiki,2049,2470,t,t,District 19,36.155507,-86.775692,Private room in resort,4,,,,,,,,,,,,,,f,22,12,10,0,
8.52935E+17,2.02503E+13,3/16/25,482174715,Suite Life,10/4/22,within an hour,100%,61%,f,Waikiki,2049,2470,t,t,District 19,36.155507,-86.775692,Private room in resort,4,,,,,10/12/23,2/4/24,5,5,5,5,4.75,4.75,5,f,22,12,10,0,0.23
8.52979E+17,2.02503E+13,3/15/25,416033925,Amy,7/30/21,within an hour,100%,100%,t,Talbot's Corner,94,95,t,t,District 19,36.174594,-86.781262,Entire rental unit,8,2,2,4,$255.00 ,6/5/23,3/9/25,4.87,4.87,4.78,4.97,4.99,4.69,4.79,f,78,78,0,0,3.55
8.53019E+17,2.02503E+13,3/15/25,410568638,Eric,7/3/21,within an hour,100%,100%,t,Haynes Area,16,16,t,t,District 17,36.1452821,-86.78361005,Entire home,12,3.5,4,10,$494.00 ,4/2/23,3/9/25,4.93,4.98,4.85,5,5,4.97,4.88,f,16,16,0,0,2.52
8.53109E+17,2.02503E+13,3/16/25,158325263,Eric,11/11/17,within a few hours,100%,33%,f,East Nashville,1,4,t,t,District 7,36.23464,-86.71731,Entire home,7,,3,,,7/6/24,7/6/24,5,5,5,5,5,5,5,f,1,1,0,0,0.12
8.53117E+17,2.02503E+13,3/16/25,267978358,Sumit,6/11/19,within an hour,100%,100%,t,Talbot's Corner,2,2,t,f,District 2,36.19434,-86.77879,Entire home,12,,4,,,7/16/23,3/10/25,4.95,4.96,4.88,4.97,4.98,4.71,4.83,t,2,2,0,0,5.16
8.53468E+17,2.02503E+13,3/15/25,335977682,Allen,2/13/20,within an hour,100%,99%,f,Madison,102,126,t,t,District 2,36.1972572,-86.8299715,Entire townhouse,12,4.5,4,10,$158.00 ,3/28/23,3/6/25,4.9,4.95,4.7,4.95,4.95,4.6,4.9,t,72,72,0,0,0.83
8.53552E+17,2.02503E+13,3/15/25,450655913,Corinne,3/21/22,within a few hours,100%,64%,f,Green Hills,1,1,t,t,District 24,36.12497,-86.81664,Entire guesthouse,4,1,1,2,$126.00 ,6/10/23,12/27/24,5,5,5,5,5,5,4.88,f,1,1,0,0,0.37
8.53554E+17,2.02503E+13,3/15/25,157362828,Ron & Susan,11/4/17,within an hour,100%,100%,t,Midtown,10,12,t,t,District 19,36.1445891,-86.7952565,Entire rental unit,6,1.5,2,3,$119.00 ,4/19/23,2/26/25,4.96,4.97,4.95,4.98,4.98,4.93,4.93,t,9,9,0,0,8.22
8.53558E+17,2.02503E+13,3/16/25,40939840,National,8/9/15,within a day,67%,64%,f,Cordova,45,104,t,t,District 19,36.15315,-86.79037,Entire rental unit,3,,1,,,4/5/23,8/1/23,5,4.5,5,4.5,5,5,5,f,6,6,0,0,0.08
8.53572E+17,2.02503E+13,3/16/25,387932846,Barclé Group,2/9/21,within an hour,100%,100%,f,Lamplight Village,23,42,t,t,District 8,36.22505,-86.72666,Entire condo,3,,1,,,4/4/23,3/9/25,4.86,4.93,4.79,4.86,5,4.86,4.71,t,3,3,0,0,0.59
8.54142E+17,2.02503E+13,3/15/25,351901804,Sarah,6/25/20,within an hour,100%,100%,,Jones/Buena Vista,140,163,t,t,District 21,36.17255,-86.80835,Entire home,12,2.5,4,11,$309.00 ,5/21/23,3/2/25,4.94,4.81,5,5,4.94,4.56,4.88,t,45,45,0,0,0.72
8.54339E+17,2.02503E+13,3/16/25,335977682,Allen,2/13/20,within an hour,100%,99%,f,Madison,102,126,t,t,District 2,36.1972572,-86.8299715,Entire townhouse,12,,4,,,4/2/23,2/9/25,4.82,4.79,4.65,4.91,4.94,4.56,4.79,t,72,72,0,0,1.43
8.54339E+17,2.02503E+13,3/15/25,335977682,Allen,2/13/20,within an hour,100%,99%,f,Madison,102,126,t,t,District 2,36.1972572,-86.8299715,Entire townhouse,12,4.5,4,10,$108.00 ,4/4/23,3/11/25,4.59,4.85,4.48,4.85,4.81,4.37,4.63,t,72,72,0,0,1.14
8.54342E+17,2.02503E+13,3/15/25,506851052,Andrew,3/24/23,within an hour,100%,100%,t,Patricia Heights,1,1,t,t,District 13,36.13121,-86.70803,Entire townhouse,6,1,2,4,$102.00 ,6/24/24,3/9/25,5,5,4.89,5,5,4.89,4.96,t,1,1,0,0,3.06
8.54391E+17,2.02503E+13,3/15/25,85360355,StayLocal,7/22/16,within an hour,100%,99%,f,12 South,138,378,t,t,District 5,36.19573,-86.77527,Entire townhouse,12,3.5,4,7,$161.00 ,3/31/23,3/9/25,4.82,4.85,4.64,4.88,4.88,4.39,4.76,f,134,134,0,0,3.1
8.54451E+17,2.02503E+13,3/15/25,478827477,Mark,9/9/22,within an hour,100%,100%,t,West End Park,33,34,t,t,District 2,36.193959,-86.7786404,Entire townhouse,11,3.5,4,5,$212.00 ,5/8/23,3/9/25,4.86,4.84,4.81,4.95,4.95,4.54,4.78,t,28,28,0,0,1.64
8.54483E+17,2.02503E+13,3/15/25,478827477,Mark,9/9/22,within an hour,100%,100%,t,West End Park,33,34,t,t,District 17,36.12499,-86.74032,Entire home,6,1,2,3,$138.00 ,4/2/23,3/8/25,4.96,4.97,4.92,4.95,4.99,4.81,4.91,t,28,28,0,0,3.11
8.54952E+17,2.02503E+13,3/16/25,52477911,Alexandra,12/27/15,within an hour,100%,100%,t,Downtown,3,3,t,t,District 19,36.1548886,-86.7754139,Entire rental unit,8,,2,,,4/7/23,2/28/25,4.9,4.93,4.87,4.77,4.99,4.93,4.83,t,3,3,0,0,5.32
8.55158E+17,2.02503E+13,3/15/25,6855810,UrbanNashville,6/11/13,within an hour,100%,98%,,Downtown,196,218,t,t,District 5,36.1926937,-86.7657926,Entire home,5,1,2,3,$126.00 ,5/7/23,3/7/25,4.9,4.95,4.88,4.98,4.92,4.74,4.85,f,115,70,45,0,3.89
8.55229E+17,2.02503E+13,3/15/25,507057811,Anthony,3/25/23,within a few hours,100%,N/A,f,Old Hickory,2,2,f,t,District 11,36.22084,-86.62495,Entire home,3,2,3,3,$107.00 ,,,,,,,,,,f,2,1,1,0,
8.55326E+17,2.02503E+13,3/16/25,243358470,Qintian,2/15/19,within an hour,95%,98%,t,Talbot's Corner,6,13,t,t,District 3,36.23629,-86.81428,Entire home,12,4.5,4,10,$306.00 ,4/16/23,11/11/24,4.85,4.85,4.82,5,4.87,4.9,4.79,f,5,5,0,0,1.67
8.55326E+17,2.02503E+13,3/16/25,370154553,Innesa,10/1/20,within an hour,100%,100%,f,Near South Side,44,50,t,t,District 21,36.14982,-86.80891,Entire rental unit,6,,2,,,3/31/23,3/2/25,4.72,4.78,4.69,4.94,4.94,4.76,4.64,t,16,16,0,0,3.56
8.55696E+17,2.02503E+13,3/15/25,507057811,Anthony,3/25/23,within a few hours,100%,N/A,f,Old Hickory,2,2,f,t,District 12,36.20162,-86.60142,Private room in home,3,1,3,0,$107.00 ,5/9/23,5/9/23,5,5,5,5,5,5,5,f,2,1,1,0,0.04
8.55786E+17,2.02503E+13,3/15/25,130475361,Hector And Stephanie,5/15/17,within an hour,100%,99%,t,Antioch,2,2,t,t,District 28,36.06814,-86.6698,Entire home,14,3,5,5,$315.00 ,6/26/23,2/23/25,4.98,4.91,4.96,5,4.98,4.64,4.96,t,1,1,0,0,2.15
8.55882E+17,2.02503E+13,3/16/25,8866645,Kelly,9/16/13,N/A,N/A,N/A,f,Germantown,1,2,t,t,District 19,36.17687813,-86.7922192,Entire guesthouse,2,,1,,,10/28/23,10/28/23,5,5,5,5,5,5,5,t,1,1,0,0,0.06
8.55916E+17,2.02503E+13,3/15/25,306481998,Daniel,11/3/19,within an hour,100%,100%,t,Talbot's Corner,1,2,t,t,District 2,36.19464,-86.77689,Entire home,6,2.5,2,3,$132.00 ,7/9/23,3/10/25,4.89,4.89,4.78,4.97,4.95,4.54,4.84,f,1,1,0,0,1.8
8.56418E+17,2.02503E+13,3/16/25,111028254,Peter,1/11/17,within an hour,92%,47%,f,East Memphis,4,11,t,t,District 21,36.16004,-86.80299,Entire home,4,,2,,,4/30/23,3/30/24,4.8,5,4.8,5,5,4.8,5,f,2,2,0,0,0.22
8.56424E+17,2.02503E+13,3/15/25,394813260,Cal,3/30/21,within an hour,100%,100%,,South Nashville,7,7,t,t,District 13,36.13493,-86.70242,Entire townhouse,6,2.5,2,4,$109.00 ,4/2/23,3/9/25,4.98,4.93,4.92,4.95,5,4.79,4.97,t,4,4,0,0,2.56
8.56452E+17,2.02503E+13,3/15/25,507315331,Jeffery,3/27/23,within an hour,91%,100%,t,Talbot's Corner,1,1,t,t,District 5,36.1935741,-86.7642962,Entire townhouse,8,2.5,3,6,$124.00 ,4/16/23,2/15/25,4.93,4.94,4.86,4.98,4.98,4.76,4.89,f,1,1,0,0,4.46
8.56496E+17,2.02503E+13,3/16/25,449542857,Khrys,3/14/22,within a day,71%,43%,f,Jones/Buena Vista,1,1,t,t,District 21,36.18157,-86.80928,Entire home,4,,2,,,,,,,,,,,,t,1,1,0,0,
8.56752E+17,2.02503E+13,3/15/25,22485902,Summer,10/13/14,within an hour,100%,89%,t,Twin Lawn,1,1,t,t,District 15,36.15469,-86.6677,Entire home,6,1,2,2,$140.00 ,5/8/23,3/1/25,5,5,4.96,5,5,4.98,4.95,f,1,1,0,0,2.52
8.57104E+17,2.02503E+13,3/15/25,453672260,Christina,4/10/22,within an hour,100%,98%,t,South Nashville,3,3,t,t,District 16,36.12598,-86.72521,Entire rental unit,3,1,1,1,$85.00 ,4/23/23,3/2/25,4.97,5,4.94,4.97,4.97,4.59,5,t,1,1,0,0,1.39
8.5713E+17,2.02503E+13,3/15/25,388056808,Grand Welcome Nashville,2/10/21,within an hour,100%,100%,f,Talbot's Corner,95,164,t,t,District 21,36.16306,-86.82644,Entire home,8,2,3,5,$91.00 ,4/23/23,3/10/25,4.82,4.82,4.82,5,4.88,4.82,5,t,91,91,0,0,0.74
8.57216E+17,2.02503E+13,3/16/25,507487487,Riley,3/28/23,N/A,N/A,N/A,f,Sylvan Park,1,1,t,t,District 24,36.1424125,-86.8426392,Entire home,8,,4,,,,,,,,,,,,f,1,1,0,0,
8.57217E+17,2.02503E+13,3/15/25,9060715,Susan,9/25/13,within a few hours,100%,100%,f,Sylvan Park,2,7,t,t,District 24,36.14445,-86.84341,Private room in home,2,1,1,1,$120.00 ,4/7/23,10/13/24,4.13,4.38,4.13,4.25,4.13,4.88,4,t,2,0,2,0,0.34
8.57655E+17,2.02503E+13,3/15/25,403137298,CozySuites Nashville,5/23/21,within an hour,100%,100%,f,Midtown,73,78,t,t,District 19,36.14578,-86.79502,Entire rental unit,4,1,1,2,$76.00 ,4/17/23,2/16/25,4.6,4.72,4.56,4.6,4.48,4.92,4.56,t,73,73,0,0,1.07
8.58031E+17,2.02503E+13,3/16/25,134126657,Vacasa Tennessee,6/8/17,within an hour,100%,100%,f,Madison,407,595,t,t,District 18,36.13021,-86.80694,Entire home,2,1,1,1,$143.00 ,4/30/23,8/4/24,4.27,4.91,4.27,4.55,4.27,4.82,4.09,t,76,76,0,0,0.48
8.58048E+17,2.02503E+13,3/15/25,370154553,Innesa,10/1/20,within an hour,100%,100%,f,Near South Side,44,50,t,t,District 21,36.14634,-86.8217,Entire rental unit,8,2,2,4,$111.00 ,4/4/23,1/26/25,4.77,4.77,4.63,4.89,4.94,4.86,4.54,t,16,16,0,0,1.47
8.58055E+17,2.02503E+13,3/15/25,501999514,RoomPicks,2/20/23,within an hour,99%,99%,f,Central Business District,2903,4552,t,t,District 15,36.14621,-86.69305,Room in hotel,2,1,1,1,$187.00 ,1/1/24,2/16/25,4.66,4.76,4.8,4.86,4.72,4.78,4.61,t,34,0,3,0,5.66
8.58609E+17,2.02503E+13,3/15/25,49273863,Lena,11/17/15,within an hour,100%,100%,f,North Nashville,1,2,t,t,District 2,36.1905964,-86.8130137,Entire home,5,1,3,3,$83.00 ,7/23/23,3/10/25,4.7,4.83,4.76,4.9,4.93,4.51,4.69,t,1,1,0,0,3.49
8.58649E+17,2.02503E+13,3/15/25,6675690,Isabeau And Shaun,5/31/13,within an hour,100%,99%,t,Edgehill,86,179,t,t,District 19,36.1676309,-86.7975751,Entire home,12,3.5,4,6,$268.00 ,5/21/23,3/11/25,4.88,4.88,4.81,4.88,4.95,4.51,4.81,t,65,65,0,0,1.94
8.58676E+17,2.02503E+13,3/15/25,137485517,Jennifer,6/28/17,within an hour,100%,100%,t,Downtown,15,28,t,f,District 18,36.12014,-86.79124,Entire rental unit,4,2,2,2,$180.00 ,,,,,,,,,,t,5,5,0,0,
8.59331E+17,2.02503E+13,3/15/25,25369659,Matthew,12/29/14,within an hour,100%,100%,t,Talbot's Corner,1,1,t,f,District 5,36.1907,-86.76092,Entire home,12,3,4,5,$141.00 ,5/9/23,3/10/25,4.96,4.96,4.91,4.94,4.96,4.88,4.91,t,1,1,0,0,3.01
8.59485E+17,2.02503E+13,3/16/25,26600872,Megan,1/23/15,N/A,N/A,N/A,f,Brickell,2,2,t,f,District 17,36.1466401,-86.7856215,Entire home,6,,4,,,,,,,,,,,,f,1,1,0,0,
8.59513E+17,2.02503E+13,3/16/25,60525553,Brittany,2/26/16,within an hour,100%,N/A,f,Charlotte Park,1,1,t,t,District 20,36.15056,-86.88135,Entire home,4,1,3,2,,7/19/23,9/1/23,5,5,5,5,5,5,5,f,1,1,0,0,0.1
8.61083E+17,2.02503E+13,3/16/25,508289422,Lane,4/2/23,N/A,N/A,N/A,f,,1,1,t,t,District 19,36.15381,-86.77444,Entire rental unit,8,,2,,,4/14/23,3/1/25,4.67,4.73,4.58,4.8,4.89,4.88,4.62,f,1,1,0,0,2.82
8.61116E+17,2.02503E+13,3/15/25,508287917,DeAnna,4/2/23,within a few hours,100%,94%,f,Old Hickory,1,1,t,f,District 11,36.25698,-86.65187,Entire guest suite,2,1,1,1,$128.00 ,8/26/23,12/5/24,4.67,4.67,4.53,4.8,5,4.73,4.53,f,1,1,0,0,0.79
8.61532E+17,2.02503E+13,3/16/25,121235121,Evolve,3/17/17,within an hour,100%,99%,f,East Nashville,783,1990,t,f,District 29,36.0759,-86.61023,Entire townhouse,4,,2,,,4/16/23,5/21/23,5,5,5,5,5,4.75,5,t,46,46,0,0,0.17
8.61535E+17,2.02503E+13,3/16/25,121235121,Evolve,3/17/17,within an hour,100%,99%,f,East Nashville,783,1990,t,f,District 8,36.25307,-86.73633,Entire townhouse,2,,1,,,,,,,,,,,,t,46,46,0,0,
8.61544E+17,2.02503E+13,3/16/25,134126657,Vacasa Tennessee,6/8/17,within an hour,100%,100%,f,Madison,407,595,t,t,District 21,36.16547,-86.81784,Entire home,10,,4,,,5/5/24,5/27/24,5,5,5,5,4,4,5,t,76,76,0,0,0.19
8.61561E+17,2.02503E+13,3/15/25,17780475,Shelby,7/7/14,within an hour,100%,98%,t,Melrose,2,4,t,t,District 17,36.12618,-86.778,Entire rental unit,4,1,1,2,$96.00 ,5/7/23,11/16/24,4.87,4.84,4.6,5,4.93,4.84,4.76,f,1,1,0,0,1.99
8.61664E+17,2.02503E+13,3/16/25,20772148,GoodNight,8/31/14,within an hour,100%,98%,f,Paradise Park Vista,287,897,t,t,District 17,36.12905,-86.77826,Entire home,8,,2,,,4/30/23,3/10/25,4.58,4.63,4.74,4.53,4.84,4.95,4.37,t,142,142,0,0,0.83
8.61721E+17,2.02503E+13,3/15/25,20772148,GoodNight,8/31/14,within an hour,100%,98%,f,Paradise Park Vista,287,897,t,t,District 17,36.12919,-86.77817,Entire home,4,1,1,3,$81.00 ,7/9/23,2/24/25,4.67,4.71,4.95,4.24,4.71,4.76,4.57,t,142,142,0,0,1.02
8.61721E+17,2.02503E+13,3/16/25,20772148,GoodNight,8/31/14,within an hour,100%,98%,f,Paradise Park Vista,287,897,t,t,District 17,36.12938,-86.77761,Entire home,8,,2,,,10/2/23,11/30/24,4.2,4.6,4.5,4.2,4.6,4.7,4.7,t,142,142,0,0,0.56
8.61766E+17,2.02503E+13,3/15/25,22657622,Linda,10/17/14,within an hour,100%,99%,t,Marina,4,4,t,t,District 25,36.10072,-86.81911,Entire home,4,3,2,2,$315.00 ,,,,,,,,,,f,1,1,0,0,
8.62208E+17,2.02503E+13,3/15/25,86894581,Liz,7/30/16,N/A,N/A,N/A,f,North Nashville,1,1,t,t,District 21,36.17753,-86.81066,Private room in home,1,1,1,1,$50.00 ,,,,,,,,,,f,1,0,1,0,
8.62265E+17,2.02503E+13,3/15/25,63611296,Lee,3/19/16,within an hour,100%,100%,t,Talbot's Corner,2,3,t,t,District 5,36.18917,-86.76178,Entire guesthouse,2,1,1,1,$165.00 ,4/30/23,3/10/25,4.97,4.99,4.96,4.99,4.99,4.91,4.89,f,2,2,0,0,3.06
8.62944E+17,2.02503E+13,3/15/25,335977682,Allen,2/13/20,within an hour,100%,99%,f,Madison,102,126,t,t,District 2,36.19787,-86.82874,Entire townhouse,12,4.5,4,10,$230.00 ,4/10/23,2/16/25,4.8,4.83,4.74,4.83,4.87,4.35,4.74,t,72,72,0,0,1.95
8.63067E+17,2.02503E+13,3/15/25,85360355,StayLocal,7/22/16,within an hour,100%,99%,f,12 South,138,378,t,t,District 13,36.12319,-86.69965,Entire home,8,4.5,4,5,$387.00 ,3/27/24,3/27/24,5,5,5,5,5,5,4,f,134,134,0,0,0.08
8.6313E+17,2.02503E+13,3/16/25,115505661,Chris,2/8/17,within an hour,100%,99%,t,Hillsboro West End,118,120,t,f,District 17,36.14501,-86.78454,Entire home,12,4,4,15,$180.00 ,4/23/23,3/14/25,4.92,4.95,4.69,4.9,4.98,4.9,4.88,t,111,111,0,0,2.55
8.63139E+17,2.02503E+13,3/15/25,6855810,UrbanNashville,6/11/13,within an hour,100%,98%,,Downtown,196,218,t,t,District 21,36.156953,-86.83509,Entire home,10,2.5,3,6,$350.00 ,5/7/23,3/2/25,4.93,4.96,4.94,5,4.99,4.65,4.86,f,115,70,45,0,3.18
8.63251E+17,2.02503E+13,3/15/25,230939573,Maria,12/16/18,within an hour,100%,99%,f,Haile Plantation,110,166,t,t,District 5,36.1996,-86.75428,Entire townhouse,12,3.5,4,6,$163.00 ,5/7/23,3/9/25,4.78,4.89,4.74,4.87,4.93,4.72,4.8,t,7,7,0,0,2.39
8.63602E+17,2.02503E+13,3/15/25,2780105,David,6/29/12,within an hour,100%,94%,f,Talbot's Corner,2,2,t,t,District 5,36.18143,-86.7641,Entire home,6,2.5,3,4,$204.00 ,6/30/23,8/13/23,5,5,5,5,5,5,5,t,2,2,0,0,0.1
8.63677E+17,2.02503E+13,3/16/25,508827228,Bradford,4/6/23,N/A,N/A,100%,f,South Nashville,1,4,t,t,District 16,36.1278,-86.72418,Entire home,5,,1,,,4/16/23,5/3/24,4.11,4.33,4.44,4.11,4,4.11,4.11,f,1,1,0,0,0.39
8.63742E+17,2.02503E+13,3/15/25,426925233,Placemakr Music Row,10/11/21,within an hour,87%,97%,f,Midtown,16,16,t,t,District 19,36.15355,-86.79185,Room in aparthotel,4,1,1,3,$159.00 ,4/26/23,2/28/25,4.73,4.79,4.74,4.76,4.69,4.77,4.64,t,16,15,1,0,8.7
8.63792E+17,2.02503E+13,3/15/25,426925233,Placemakr Music Row,10/11/21,within an hour,87%,97%,f,Midtown,16,16,t,t,District 19,36.15361,-86.79317,Room in aparthotel,5,1,1,3,$159.00 ,4/25/23,1/3/25,4.48,4.56,4.64,4.76,4.64,4.72,4.44,t,16,15,1,0,1.09
8.63799E+17,2.02503E+13,3/16/25,338667310,AvantStay Nashville,2/24/20,within an hour,99%,100%,t,Talbot's Corner,244,323,t,t,District 5,36.20155,-86.75175,Entire townhouse,16,,6,,,5/14/23,10/12/24,4.77,4.85,4.62,4.92,4.85,4.23,4.23,t,184,184,0,0,0.58
8.63883E+17,2.02503E+13,3/15/25,486139080,Vax,11/3/22,within an hour,100%,47%,t,Tri-Taylor,6,6,t,t,District 19,36.15057,-86.77762,Entire rental unit,6,2,2,4,$388.00 ,6/4/23,11/19/24,4.91,4.82,4.91,4.45,4.91,4.82,4.45,f,4,4,0,0,0.51
8.64063E+17,2.02503E+13,3/15/25,28196034,Dorinda,2/22/15,within an hour,98%,92%,,North Capitol,29,60,t,t,District 19,36.15459,-86.76318,Entire condo,6,1,1,5,$142.00 ,7/17/23,3/3/25,4.77,4.65,4.74,4.71,4.81,4.65,4.61,f,22,22,0,0,1.53
8.64322E+17,2.02503E+13,3/16/25,353109186,Daniel,7/2/20,within an hour,98%,100%,f,McKissack Park,14,14,t,f,District 2,36.1868,-86.8028,Entire home,16,,4,,,5/7/23,1/27/25,4.5,4.58,4.11,4.83,4.81,4.61,4.42,t,13,13,0,0,1.59
8.64687E+17,2.02503E+13,3/16/25,10923196,Andrea,12/31/13,within a few hours,100%,N/A,f,Edgehill,1,3,t,t,District 17,36.1463192,-86.7798691,Entire home,6,,3,,,,,,,,,,,,f,1,1,0,0,
8.6508E+17,2.02503E+13,3/15/25,77518245,Brianna,6/13/16,within an hour,100%,98%,t,Midtown,10,10,t,t,District 17,36.13911,-86.79555,Entire rental unit,4,1,1,3,$121.00 ,4/18/23,1/26/25,4.86,4.86,4.9,4.88,4.92,4.94,4.72,t,10,10,0,0,2.15
8.65167E+17,2.02503E+13,3/15/25,19230863,Rebecca,7/31/14,within an hour,100%,90%,f,East Nashville,1,2,t,t,District 7,36.21075,-86.71394,Entire home,5,1,2,3,$172.00 ,4/27/23,7/26/24,4.94,4.94,5,5,5,4.94,5,f,1,1,0,0,0.7
8.65503E+17,2.02503E+13,3/16/25,247360823,Henry,3/7/19,within an hour,100%,98%,t,Downtown,1,2,t,t,District 19,36.15335,-86.77445,Entire rental unit,4,,1,,,4/24/23,3/9/25,4.96,4.95,4.94,4.87,4.97,4.96,4.87,f,1,1,0,0,3.33
8.65935E+17,2.02503E+13,3/16/25,387932846,Barclé Group,2/9/21,within an hour,100%,100%,f,Lamplight Village,23,42,t,t,District 17,36.1275,-86.77898,Entire condo,4,,1,,,5/12/23,2/18/25,4.69,4.75,4.44,4.69,4.69,4.63,4.44,t,3,3,0,0,0.71
8.66082E+17,2.02503E+13,3/16/25,303719667,Chris,10/21/19,within an hour,100%,100%,t,Historic District - North,796,912,t,t,District 19,36.15561,-86.77621,Entire rental unit,4,,1,,,,,,,,,,,,t,9,9,0,0,
8.66129E+17,2.02503E+13,3/15/25,503625721,Anesthesia,3/3/23,within an hour,100%,100%,f,Downtown,1,2,t,t,District 19,36.15462,-86.77479,Entire rental unit,5,1,1,3,$150.00 ,4/16/23,3/10/25,4.68,4.77,4.77,4.42,4.84,4.91,4.68,f,1,1,0,0,3.86
8.66147E+17,2.02503E+13,3/16/25,303719667,Chris,10/21/19,within an hour,100%,100%,t,Historic District - North,796,912,t,t,District 19,36.15635,-86.77571,Entire rental unit,4,,1,,,,,,,,,,,,t,9,9,0,0,
8.66517E+17,2.02503E+13,3/16/25,303719667,Chris,10/21/19,within an hour,100%,100%,t,Historic District - North,796,912,t,t,District 19,36.15586,-86.77667,Entire rental unit,4,,1,,,9/23/24,9/23/24,5,5,5,5,5,5,5,t,9,9,0,0,0.17
8.6666E+17,2.02503E+13,3/15/25,11849086,George Patrick,2/1/14,within an hour,100%,100%,t,Edgehill,36,124,t,t,District 10,36.2994,-86.70293,Entire home,9,2,4,10,$126.00 ,10/20/23,2/26/25,4.94,4.98,4.94,5,5,4.91,4.91,t,20,14,6,0,3.16
8.66707E+17,2.02503E+13,3/15/25,509448017,Cathleen,4/10/23,within an hour,100%,100%,t,North Capitol,1,1,t,t,District 19,36.17368,-86.780691,Entire condo,4,2,2,3,$172.00 ,5/7/23,3/11/25,4.94,4.91,4.94,4.97,4.98,4.79,4.87,f,1,1,0,0,3.84
8.66726E+17,2.02503E+13,3/16/25,431150282,Angelique,11/9/21,within a day,100%,92%,t,McKissack Park,1,1,t,t,District 21,36.1582937,-86.8149769,Entire rental unit,4,,1,,,7/16/23,9/29/24,4.87,4.87,4.74,4.91,4.96,4.7,4.7,f,1,1,0,0,1.13
8.66758E+17,2.02503E+13,3/16/25,303719667,Chris,10/21/19,within an hour,100%,100%,t,Historic District - North,796,912,t,t,District 19,36.15451,-86.77536,Entire rental unit,4,,1,,,5/27/24,5/27/24,5,5,5,4,5,5,5,t,9,9,0,0,0.1
8.66792E+17,2.02503E+13,3/16/25,303719667,Chris,10/21/19,within an hour,100%,100%,t,Historic District - North,796,912,t,t,District 19,36.15667,-86.77522,Entire rental unit,4,,1,,,10/9/23,10/9/23,5,5,5,5,5,5,5,t,9,9,0,0,0.06
8.6686E+17,2.02503E+13,3/16/25,303719667,Chris,10/21/19,within an hour,100%,100%,t,Historic District - North,796,912,t,t,District 19,36.1559,-86.77683,Entire rental unit,4,,1,,,,,,,,,,,,t,9,9,0,0,
8.66869E+17,2.02503E+13,3/16/25,54620521,Madeleine,1/14/16,within a few hours,100%,98%,t,Caldwall,1,1,t,t,District 26,36.08109,-86.74656,Entire home,10,,4,,,4/20/23,2/10/25,5,4.98,4.98,5,5,4.95,4.82,f,1,1,0,0,2.45
8.67267E+17,2.02503E+13,3/16/25,278077008,Grace,7/22/19,within an hour,100%,99%,t,East Nashville,4,4,t,t,District 15,36.16385,-86.70316,Entire home,6,,3,,,,,,,,,,,,f,4,3,1,0,
8.67372E+17,2.02503E+13,3/15/25,239175383,Locale,1/26/19,within an hour,100%,100%,f,Downtown,52,103,t,t,District 6,36.1762813,-86.7555518,Room in aparthotel,2,1,1,1,$139.00 ,4/16/23,10/20/24,4.55,4.84,4.71,4.58,4.81,4.9,4.48,t,19,19,0,0,1.33
8.67423E+17,2.02503E+13,3/15/25,239175383,Locale,1/26/19,within an hour,100%,100%,f,Downtown,52,103,t,t,District 6,36.1762813,-86.7555518,Room in aparthotel,4,2,2,2,$181.00 ,4/22/23,1/25/25,4.67,4.83,4.75,4.74,4.8,4.72,4.59,t,19,19,0,0,4.02
8.67568E+17,2.02503E+13,3/16/25,20772148,GoodNight,8/31/14,within an hour,100%,98%,f,Paradise Park Vista,287,897,t,t,District 17,36.12758,-86.77947,Entire home,14,,3,,,9/2/24,9/30/24,4.5,4.5,5,4.5,5,5,5,t,142,142,0,0,0.31
